,LocationName,SourceFile,AnnotationType,RelativeStartTime,RelativeEndTime,StartTime,EndTime,FileStartTime,LowFreq,HighFreq,Annotation
10,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240323$160400_1711189140.Table.1.selections.txt,Acoustic,0 days 00:21:48.972285,0 days 00:21:49.688364,2024-03-23 16:25:48.972285+00:00,2024-03-23 16:25:49.688364+00:00,2024-03-23 16:04:00,848.9,1330.8,C
11,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240323$160400_1711189140.Table.1.selections.txt,Acoustic,0 days 00:21:50.781326,0 days 00:21:52.025042,2024-03-23 16:25:50.781326+00:00,2024-03-23 16:25:52.025042+00:00,2024-03-23 16:04:00,705.5,1175.9,C
12,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240323$160400_1711189140.Table.1.selections.txt,Acoustic,0 days 00:21:51.949666,0 days 00:21:52.929563,2024-03-23 16:25:51.949666+00:00,2024-03-23 16:25:52.929563+00:00,2024-03-23 16:04:00,688.3,1187.4,C
13,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240323$160400_1711189140.Table.1.selections.txt,Acoustic,0 days 00:21:53.909460,0 days 00:21:55.341618,2024-03-23 16:25:53.909460+00:00,2024-03-23 16:25:55.341618+00:00,2024-03-23 16:04:00,694.1,1227.5,C
14,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240323$160400_1711189140.Table.1.selections.txt,Acoustic,0 days 00:21:56.057697,0 days 00:21:57.791362,2024-03-23 16:25:56.057697+00:00,2024-03-23 16:25:57.791362+00:00,2024-03-23 16:04:00,596.6,1210.3,C
15,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240323$160400_1711189140.Table.1.selections.txt,Acoustic,0 days 00:22:00.354171,0 days 00:22:01.710952,2024-03-23 16:26:00.354171+00:00,2024-03-23 16:26:01.710952+00:00,2024-03-23 16:04:00,843.2,1239.0,C
16,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240323$160400_1711189140.Table.1.selections.txt,Acoustic,0 days 00:22:03.293863,0 days 00:22:04.386826,2024-03-23 16:26:03.293863+00:00,2024-03-23 16:26:04.386826+00:00,2024-03-23 16:04:00,740.0,1221.8,C
17,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240323$160400_1711189140.Table.1.selections.txt,Acoustic,0 days 00:22:04.499891,0 days 00:22:05.215970,2024-03-23 16:26:04.499891+00:00,2024-03-23 16:26:05.215970+00:00,2024-03-23 16:04:00,728.5,1204.6,C
18,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240323$160400_1711189140.Table.1.selections.txt,Acoustic,0 days 00:22:08.947118,0 days 00:22:10.454652,2024-03-23 16:26:08.947118+00:00,2024-03-23 16:26:10.454652+00:00,2024-03-23 16:04:00,751.4,1296.4,C
19,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240323$160400_1711189140.Table.1.selections.txt,Acoustic,0 days 00:22:11.163306,0 days 00:22:12.218580,2024-03-23 16:26:11.163306+00:00,2024-03-23 16:26:12.218580+00:00,2024-03-23 16:04:00,757.2,1221.8,C
20,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240323$160400_1711189140.Table.1.selections.txt,Acoustic,0 days 00:22:21.376852,0 days 00:22:32.796427,2024-03-23 16:26:21.376852+00:00,2024-03-23 16:26:32.796427+00:00,2024-03-23 16:04:00,659.7,1244.7,C
21,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240323$160400_1711189140.Table.1.selections.txt,Acoustic,0 days 00:22:43.952182,0 days 00:22:47.645642,2024-03-23 16:26:43.952182+00:00,2024-03-23 16:26:47.645642+00:00,2024-03-23 16:04:00,705.5,1267.7,C
22,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240323$160400_1711189140.Table.1.selections.txt,Acoustic,0 days 00:23:08.216063,0 days 00:23:30.150691,2024-03-23 16:27:08.216063+00:00,2024-03-23 16:27:30.150691+00:00,2024-03-23 16:04:00,791.6,1279.2,C
23,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$075800_1711332780.Table.1.selections.txt,Acoustic,0 days 00:07:40.680845,0 days 00:07:42.791393,2024-03-25 08:05:40.680845+00:00,2024-03-25 08:05:42.791393+00:00,2024-03-25 07:58:00,1015.4,1406.5,O
24,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:27:01.633504,0 days 00:27:03.581144,2024-03-25 17:12:01.633504+00:00,2024-03-25 17:12:03.581144+00:00,2024-03-25 16:45:00,1014.8,3096.3,O
25,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:27:07.287943,0 days 00:27:08.921447,2024-03-25 17:12:07.287943+00:00,2024-03-25 17:12:08.921447+00:00,2024-03-25 16:45:00,941.3,3084.0,O
26,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:27:11.057569,0 days 00:27:12.879554,2024-03-25 17:12:11.057569+00:00,2024-03-25 17:12:12.879554+00:00,2024-03-25 16:45:00,892.3,3047.3,O
27,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:27:15.078503,0 days 00:27:16.712007,2024-03-25 17:12:15.078503+00:00,2024-03-25 17:12:16.712007+00:00,2024-03-25 16:45:00,782.1,3120.8,O
28,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:27:18.345512,0 days 00:27:20.167497,2024-03-25 17:12:18.345512+00:00,2024-03-25 17:12:20.167497+00:00,2024-03-25 16:45:00,757.6,2937.1,O
29,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:27:24.753875,0 days 00:27:26.450207,2024-03-25 17:12:24.753875+00:00,2024-03-25 17:12:26.450207+00:00,2024-03-25 16:45:00,745.4,3108.5,O
30,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:27:27.769576,0 days 00:27:29.277426,2024-03-25 17:12:27.769576+00:00,2024-03-25 17:12:29.277426+00:00,2024-03-25 16:45:00,757.6,3084.0,O
31,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:27:31.539201,0 days 00:27:33.172706,2024-03-25 17:12:31.539201+00:00,2024-03-25 17:12:33.172706+00:00,2024-03-25 16:45:00,880.1,3071.8,O
32,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:27:35.308827,0 days 00:27:37.005159,2024-03-25 17:12:35.308827+00:00,2024-03-25 17:12:37.005159+00:00,2024-03-25 16:45:00,794.4,3108.5,O
33,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:27:38.827144,0 days 00:27:40.397822,2024-03-25 17:12:38.827144+00:00,2024-03-25 17:12:40.397822+00:00,2024-03-25 16:45:00,745.4,3120.8,O
34,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:27:43.853312,0 days 00:27:45.172681,2024-03-25 17:12:43.853312+00:00,2024-03-25 17:12:45.172681+00:00,2024-03-25 16:45:00,757.6,3096.3,O
35,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:27:47.937073,0 days 00:27:49.444923,2024-03-25 17:12:47.937073+00:00,2024-03-25 17:12:49.444923+00:00,2024-03-25 16:45:00,720.9,3084.0,O
36,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:28:08.198923,0 days 00:28:09.706774,2024-03-25 17:13:08.198923+00:00,2024-03-25 17:13:09.706774+00:00,2024-03-25 16:45:00,929.0,2888.1,O
37,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:29:05.214624,0 days 00:29:06.973782,2024-03-25 17:14:05.214624+00:00,2024-03-25 17:14:06.973782+00:00,2024-03-25 16:45:00,757.6,3035.1,O
38,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:29:08.607287,0 days 00:29:10.366446,2024-03-25 17:14:08.607287+00:00,2024-03-25 17:14:10.366446+00:00,2024-03-25 16:45:00,757.6,3096.3,O
39,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:29:21.612495,0 days 00:29:23.434481,2024-03-25 17:14:21.612495+00:00,2024-03-25 17:14:23.434481+00:00,2024-03-25 16:45:00,757.6,3096.3,O
40,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:29:24.565369,0 days 00:29:26.073219,2024-03-25 17:14:24.565369+00:00,2024-03-25 17:14:26.073219+00:00,2024-03-25 16:45:00,806.6,3096.3,O
41,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:29:27.329761,0 days 00:29:29.151747,2024-03-25 17:14:27.329761+00:00,2024-03-25 17:14:29.151747+00:00,2024-03-25 16:45:00,769.9,3120.8,O
42,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:29:46.900513,0 days 00:29:48.345537,2024-03-25 17:14:46.900513+00:00,2024-03-25 17:14:48.345537+00:00,2024-03-25 16:45:00,684.2,2777.9,O
43,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:30:05.874296,0 days 00:30:07.696282,2024-03-25 17:15:05.874296+00:00,2024-03-25 17:15:07.696282+00:00,2024-03-25 16:45:00,794.4,2716.7,O
44,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:30:08.701515,0 days 00:30:10.397847,2024-03-25 17:15:08.701515+00:00,2024-03-25 17:15:10.397847+00:00,2024-03-25 16:45:00,880.1,2765.7,O
45,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:30:10.963290,0 days 00:30:12.722449,2024-03-25 17:15:10.963290+00:00,2024-03-25 17:15:12.722449+00:00,2024-03-25 16:45:00,818.8,2790.2,O
46,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:30:13.539201,0 days 00:30:15.361187,2024-03-25 17:15:13.539201+00:00,2024-03-25 17:15:15.361187+00:00,2024-03-25 16:45:00,818.8,2753.4,O
47,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:30:18.062752,0 days 00:30:19.759084,2024-03-25 17:15:18.062752+00:00,2024-03-25 17:15:19.759084+00:00,2024-03-25 16:45:00,720.9,2704.5,O
48,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:30:20.827144,0 days 00:30:22.774784,2024-03-25 17:15:20.827144+00:00,2024-03-25 17:15:22.774784+00:00,2024-03-25 16:45:00,769.9,2777.9,O
49,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:30:24.533943,0 days 00:30:26.104620,2024-03-25 17:15:24.533943+00:00,2024-03-25 17:15:26.104620+00:00,2024-03-25 16:45:00,782.1,2655.5,O
50,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:30:28.554877,0 days 00:30:31.256442,2024-03-25 17:15:28.554877+00:00,2024-03-25 17:15:31.256442+00:00,2024-03-25 16:45:00,806.6,2753.4,O
51,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:30:35.403030,0 days 00:30:37.287843,2024-03-25 17:15:35.403030+00:00,2024-03-25 17:15:37.287843+00:00,2024-03-25 16:45:00,769.9,2692.2,O
52,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:30:39.047002,0 days 00:30:40.868987,2024-03-25 17:15:39.047002+00:00,2024-03-25 17:15:40.868987+00:00,2024-03-25 16:45:00,769.9,2765.7,O
53,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:30:43.790560,0 days 00:30:45.298410,2024-03-25 17:15:43.790560+00:00,2024-03-25 17:15:45.298410+00:00,2024-03-25 16:45:00,794.4,2802.4,O
54,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:30:48.314110,0 days 00:30:50.198923,2024-03-25 17:15:48.314110+00:00,2024-03-25 17:15:50.198923+00:00,2024-03-25 16:45:00,696.4,2741.2,O
55,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:30:53.591586,0 days 00:30:55.413572,2024-03-25 17:15:53.591586+00:00,2024-03-25 17:15:55.413572+00:00,2024-03-25 16:45:00,708.6,2839.2,O
56,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:30:56.544460,0 days 00:30:58.115137,2024-03-25 17:15:56.544460+00:00,2024-03-25 17:15:58.115137+00:00,2024-03-25 16:45:00,647.4,2802.4,O
57,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:30:59.120371,0 days 00:31:00.879529,2024-03-25 17:15:59.120371+00:00,2024-03-25 17:16:00.879529+00:00,2024-03-25 16:45:00,818.8,2851.4,O
58,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:31:02.764342,0 days 00:31:04.523501,2024-03-25 17:16:02.764342+00:00,2024-03-25 17:16:04.523501+00:00,2024-03-25 16:45:00,733.1,2802.4,O
59,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:31:07.099412,0 days 00:31:08.858570,2024-03-25 17:16:07.099412+00:00,2024-03-25 17:16:08.858570+00:00,2024-03-25 16:45:00,757.6,2863.6,O
60,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:31:10.806210,0 days 00:31:12.439715,2024-03-25 17:16:10.806210+00:00,2024-03-25 17:16:12.439715+00:00,2024-03-25 16:45:00,769.9,2826.9,O
61,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:31:18.722424,0 days 00:31:20.481583,2024-03-25 17:16:18.722424+00:00,2024-03-25 17:16:20.481583+00:00,2024-03-25 16:45:00,708.6,2753.4,O
62,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:31:22.617704,0 days 00:31:24.251208,2024-03-25 17:16:22.617704+00:00,2024-03-25 17:16:24.251208+00:00,2024-03-25 16:45:00,647.4,2826.9,O
63,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:31:25.884713,0 days 00:31:27.769526,2024-03-25 17:16:25.884713+00:00,2024-03-25 17:16:27.769526+00:00,2024-03-25 16:45:00,831.1,2802.4,O
64,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:31:29.905647,0 days 00:31:31.790460,2024-03-25 17:16:29.905647+00:00,2024-03-25 17:16:31.790460+00:00,2024-03-25 16:45:00,733.1,2839.2,O
65,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:31:33.172656,0 days 00:31:34.680506,2024-03-25 17:16:33.172656+00:00,2024-03-25 17:16:34.680506+00:00,2024-03-25 16:45:00,684.2,2851.4,O
66,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:31:36.408364,0 days 00:31:37.979041,2024-03-25 17:16:36.408364+00:00,2024-03-25 17:16:37.979041+00:00,2024-03-25 16:45:00,757.6,2851.4,O
67,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:31:41.685840,0 days 00:31:44.261750,2024-03-25 17:16:41.685840+00:00,2024-03-25 17:16:44.261750+00:00,2024-03-25 16:45:00,880.1,2826.9,O
68,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240325$164500_1711364400.Table.1.selections.txt,Acoustic,0 days 00:31:47.340278,0 days 00:31:49.287918,2024-03-25 17:16:47.340278+00:00,2024-03-25 17:16:49.287918+00:00,2024-03-25 16:45:00,757.6,2863.6,O
69,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240326$144500_1711443600.Table.1.selections.txt,Acoustic,0 days 00:22:44.073269,0 days 00:22:45.329811,2024-03-26 15:07:44.073269+00:00,2024-03-26 15:07:45.329811+00:00,2024-03-26 14:45:00,771.4,2803.9,O
70,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240326$144500_1711443600.Table.1.selections.txt,Acoustic,0 days 00:22:47.214624,0 days 00:22:48.848128,2024-03-26 15:07:47.214624+00:00,2024-03-26 15:07:48.848128+00:00,2024-03-26 14:45:00,722.4,2706.0,O
71,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240326$144500_1711443600.Table.1.selections.txt,Acoustic,0 days 00:22:51.235558,0 days 00:22:52.806235,2024-03-26 15:07:51.235558+00:00,2024-03-26 15:07:52.806235+00:00,2024-03-26 14:45:00,722.4,2779.5,O
72,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240326$144500_1711443600.Table.1.selections.txt,Acoustic,0 days 00:22:58.586328,0 days 00:23:00.094178,2024-03-26 15:07:58.586328+00:00,2024-03-26 15:08:00.094178+00:00,2024-03-26 14:45:00,746.9,2803.9,O
73,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240326$144500_1711443600.Table.1.selections.txt,Acoustic,0 days 00:23:03.675323,0 days 00:23:05.120346,2024-03-26 15:08:03.675323+00:00,2024-03-26 15:08:05.120346+00:00,2024-03-26 14:45:00,771.4,2816.2,O
74,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240326$144500_1711443600.Table.1.selections.txt,Acoustic,0 days 00:23:09.832378,0 days 00:23:11.277401,2024-03-26 15:08:09.832378+00:00,2024-03-26 15:08:11.277401+00:00,2024-03-26 14:45:00,795.9,2779.5,O
75,CAR204,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\cnn\annotations\CAR204_20240326$144500_1711443600.Table.1.selections.txt,Acoustic,0 days 00:23:13.099387,0 days 00:23:14.984199,2024-03-26 15:08:13.099387+00:00,2024-03-26 15:08:14.984199+00:00,2024-03-26 14:45:00,808.1,2718.2,O
